"","Date","Time","ppm","Lat","Lon"
"847","11/4/90","4:13:52 AM",352.6,19.5362,-155.5763
"848","11/11/90","4:26:24 PM",353.13,19.5362,-155.5763
"849","11/18/90","3:59:07 AM",353.41,19.5362,-155.5763
"850","11/25/90","1:50:04 AM",353.55,19.5362,-155.5763
"851","12/2/90","2:28:08 PM",353.78,19.5362,-155.5763
"852","12/9/90","5:50:26 PM",354.5,19.5362,-155.5763
"853","12/16/90","10:32:31 PM",354.24,19.5362,-155.5763
"854","12/23/90","1:59:40 AM",354.49,19.5362,-155.5763
"855","12/30/90","7:12:20 AM",354.61,19.5362,-155.5763
"856","1/6/91","3:30:02 AM",354.45,19.5362,-155.5763
"857","1/13/91","8:53:56 PM",355.09,19.5362,-155.5763
"858","1/20/91","4:6:56 PM",354.91,19.5362,-155.5763
"859","1/27/91","1:15:39 AM",355.4,19.5362,-155.5763
"860","2/3/91","8:39:24 AM",355.24,19.5362,-155.5763
"861","2/10/91","12:58:30 PM",355.74,19.5362,-155.5763
"862","2/17/91","3:9:59 AM",356.24,19.5362,-155.5763
"863","2/24/91","5:31:23 AM",355.58,19.5362,-155.5763
"864","3/3/91","7:33:34 AM",356.9,19.5362,-155.5763
"865","3/10/91","2:31:03 PM",357.59,19.5362,-155.5763
"866","3/17/91","7:8:50 AM",357,19.5362,-155.5763
"867","3/24/91","8:2:49 PM",357.26,19.5362,-155.5763
"868","3/31/91","10:32:56 PM",358.02,19.5362,-155.5763
"869","4/7/91","9:5:44 AM",357.79,19.5362,-155.5763
"870","4/14/91","7:44:58 AM",358.64,19.5362,-155.5763
"871","4/21/91","1:23:52 AM",359.23,19.5362,-155.5763
"872","4/28/91","10:37:52 AM",359.08,19.5362,-155.5763
"873","5/5/91","2:7:56 PM",358.84,19.5362,-155.5763
"874","5/12/91","4:39:40 AM",359.26,19.5362,-155.5763
"875","5/19/91","11:59:29 PM",359.49,19.5362,-155.5763
"876","5/26/91","2:27:25 AM",358.69,19.5362,-155.5763
"877","6/2/91","7:6:21 PM",358.19,19.5362,-155.5763
"878","6/9/91","12:18:16 AM",358.32,19.5362,-155.5763
"879","6/16/91","7:47:43 PM",358.07,19.5362,-155.5763
"880","6/23/91","7:8:33 PM",357.87,19.5362,-155.5763
"881","6/30/91","10:8:16 PM",357.09,19.5362,-155.5763
"882","7/7/91","11:39:29 PM",356.65,19.5362,-155.5763
"883","7/14/91","4:57:32 PM",355.98,19.5362,-155.5763
"884","7/21/91","2:11:13 AM",355.17,19.5362,-155.5763
"885","7/28/91","1:10:12 AM",355.35,19.5362,-155.5763
"886","8/4/91","11:29:38 AM",354.66,19.5362,-155.5763
"887","8/11/91","12:12:13 PM",354.23,19.5362,-155.5763
"888","8/18/91","7:5:22 AM",353.18,19.5362,-155.5763
"889","8/25/91","12:50:32 PM",352.89,19.5362,-155.5763
"890","9/1/91","2:43:15 AM",353.11,19.5362,-155.5763
"891","9/8/91","5:24:20 PM",352.46,19.5362,-155.5763
"892","9/15/91","4:52:01 PM",351.85,19.5362,-155.5763
"893","9/22/91","5:43:02 AM",351.9,19.5362,-155.5763
"894","9/29/91","7:9:22 PM",351.75,19.5362,-155.5763
"895","10/6/91","4:32:25 AM",352.04,19.5362,-155.5763
"896","10/13/91","7:21:10 PM",352.48,19.5362,-155.5763
"897","10/20/91","7:41:04 AM",352.62,19.5362,-155.5763
"898","10/27/91","2:33:13 AM",352.87,19.5362,-155.5763
"899","11/3/91","9:22:37 PM",353.76,19.5362,-155.5763
"900","11/10/91","12:24:38 AM",353.7,19.5362,-155.5763
"901","11/17/91","9:3:43 AM",353.77,19.5362,-155.5763
"902","11/24/91","7:30:11 PM",354.07,19.5362,-155.5763
"903","12/1/91","4:27:15 PM",354.55,19.5362,-155.5763
"904","12/8/91","2:39:25 AM",354.75,19.5362,-155.5763
"905","12/15/91","7:26:42 AM",355.13,19.5362,-155.5763
"906","12/22/91","12:13:28 AM",355.39,19.5362,-155.5763
"907","12/29/91","2:50:19 PM",356.56,19.5362,-155.5763
"908","1/5/92","12:12:46 PM",355.93,19.5362,-155.5763
"909","1/12/92","1:6:56 PM",356.25,19.5362,-155.5763
"910","1/19/92","4:3:17 AM",356.09,19.5362,-155.5763
"911","1/26/92","2:28:48 AM",356.08,19.5362,-155.5763
"912","2/2/92","11:43:56 AM",356.64,19.5362,-155.5763
"913","2/9/92","9:24:43 PM",356.94,19.5362,-155.5763
"914","2/16/92","12:0:52 AM",356.99,19.5362,-155.5763
"915","2/23/92","12:3:21 AM",357.24,19.5362,-155.5763
"916","3/1/92","11:48:52 AM",356.53,19.5362,-155.5763
"917","3/8/92","6:41:22 AM",357.89,19.5362,-155.5763
"918","3/15/92","5:7:19 AM",358.15,19.5362,-155.5763
"919","3/22/92","2:35:05 PM",358.55,19.5362,-155.5763
"920","3/29/92","7:43:01 AM",358.16,19.5362,-155.5763
"921","4/5/92","1:1:10 AM",358.88,19.5362,-155.5763
"922","4/12/92","1:34:21 PM",359.08,19.5362,-155.5763
"923","4/19/92","7:59:00 AM",359.62,19.5362,-155.5763
"924","4/26/92","7:56:39 AM",359.25,19.5362,-155.5763
"925","5/3/92","5:3:36 AM",359.73,19.5362,-155.5763
"926","5/10/92","9:45:57 AM",358.9,19.5362,-155.5763
"927","5/17/92","12:30:04 PM",358.96,19.5362,-155.5763
"928","5/24/92","10:25:49 AM",360.39,19.5362,-155.5763
"929","5/31/92","12:57:59 AM",360.45,19.5362,-155.5763
"930","6/7/92","2:38:27 AM",359.82,19.5362,-155.5763
"931","6/14/92","10:45:41 PM",358.87,19.5362,-155.5763
"932","6/21/92","4:34:34 AM",358.63,19.5362,-155.5763
"933","6/28/92","4:29:49 AM",358.69,19.5362,-155.5763
"934","7/5/92","9:8:15 AM",357.56,19.5362,-155.5763
"935","7/12/92","12:2:33 PM",356.96,19.5362,-155.5763
"936","7/19/92","4:53:50 AM",356.06,19.5362,-155.5763
"937","7/26/92","9:5:00 AM",355.3,19.5362,-155.5763
"938","8/2/92","7:54:05 AM",354.97,19.5362,-155.5763
"939","8/9/92","11:39:42 PM",355.57,19.5362,-155.5763
"940","8/16/92","9:16:18 PM",355.12,19.5362,-155.5763
"941","8/23/92","4:50:19 PM",354.4,19.5362,-155.5763
"942","8/30/92","1:34:48 AM",353.18,19.5362,-155.5763
"943","9/6/92","7:51:24 PM",354.05,19.5362,-155.5763
"944","9/13/92","4:18:39 AM",352.74,19.5362,-155.5763
"945","9/20/92","9:33:44 AM",352.62,19.5362,-155.5763
"946","9/27/92","10:10:09 AM",352.32,19.5362,-155.5763
"947","10/4/92","3:1:09 PM",353.38,19.5362,-155.5763
"948","10/11/92","5:1:16 PM",353.55,19.5362,-155.5763
"949","10/18/92","4:49:35 PM",353.26,19.5362,-155.5763
"950","10/25/92","2:57:08 AM",353.23,19.5362,-155.5763
"951","11/1/92","4:59:34 PM",354.25,19.5362,-155.5763
"952","11/8/92","6:26:30 AM",353.86,19.5362,-155.5763
"953","11/15/92","11:37:27 PM",354.13,19.5362,-155.5763
"954","11/22/92","11:56:15 AM",354.65,19.5362,-155.5763
"955","11/29/92","5:44:09 AM",354.83,19.5362,-155.5763
"956","12/6/92","5:17:30 PM",355.13,19.5362,-155.5763
"957","12/13/92","7:39:23 AM",355.45,19.5362,-155.5763
"958","12/20/92","6:43:34 AM",356.01,19.5362,-155.5763
"959","12/27/92","5:41:29 AM",356.26,19.5362,-155.5763
"960","1/3/93","3:25:35 PM",357.07,19.5362,-155.5763
"961","1/10/93","9:31:46 PM",357.12,19.5362,-155.5763
"962","1/17/93","5:26:31 AM",356.84,19.5362,-155.5763
"963","1/24/93","2:51:13 AM",356.57,19.5362,-155.5763
"964","1/31/93","1:33:38 PM",357.14,19.5362,-155.5763
"965","2/7/93","5:52:48 AM",356.96,19.5362,-155.5763
"966","2/14/93","7:57:45 PM",357.1,19.5362,-155.5763
"967","2/21/93","10:14:08 PM",357.79,19.5362,-155.5763
"968","2/28/93","1:45:29 AM",358.68,19.5362,-155.5763
"969","3/7/93","3:2:52 AM",358.32,19.5362,-155.5763
"970","3/14/93","4:16:38 PM",358.47,19.5362,-155.5763
"971","3/21/93","4:32:36 PM",357.71,19.5362,-155.5763
"972","3/28/93","8:40:18 AM",358.95,19.5362,-155.5763
"973","4/4/93","12:0:22 PM",358.74,19.5362,-155.5763
"974","4/11/93","2:1:17 PM",359.13,19.5362,-155.5763
"975","4/18/93","1:28:14 PM",359.56,19.5362,-155.5763
"976","4/25/93","9:3:56 PM",359.74,19.5362,-155.5763
"977","5/2/93","9:40:20 PM",359.43,19.5362,-155.5763
"978","5/9/93","10:51:37 AM",360.08,19.5362,-155.5763
"979","5/16/93","3:38:44 AM",360.63,19.5362,-155.5763
"980","5/23/93","8:41:07 PM",360.68,19.5362,-155.5763
"981","5/30/93","2:47:15 PM",359.97,19.5362,-155.5763
"982","6/6/93","5:54:44 PM",359.76,19.5362,-155.5763
"983","6/13/93","1:22:07 PM",359.75,19.5362,-155.5763
"984","6/20/93","11:54:15 PM",359.19,19.5362,-155.5763
"985","6/27/93","1:41:44 PM",358.74,19.5362,-155.5763
"986","7/4/93","5:47:16 PM",357.47,19.5362,-155.5763
"987","7/11/93","11:47:07 PM",358.23,19.5362,-155.5763
"988","7/18/93","5:7:48 AM",357.49,19.5362,-155.5763
"989","7/25/93","10:18:40 AM",356.13,19.5362,-155.5763
"990","8/1/93","9:52:09 AM",356.29,19.5362,-155.5763
"991","8/8/93","5:16:15 PM",355.91,19.5362,-155.5763
"992","8/15/93","5:37:20 PM",354.94,19.5362,-155.5763
"993","8/22/93","9:10:07 PM",354.48,19.5362,-155.5763
"994","8/29/93","4:14:36 AM",355.4,19.5362,-155.5763
"995","9/5/93","9:31:22 PM",353.94,19.5362,-155.5763
"996","9/12/93","9:45:40 PM",353.84,19.5362,-155.5763
"997","9/19/93","5:51:46 PM",353.84,19.5362,-155.5763
"998","9/26/93","6:15:13 PM",354.17,19.5362,-155.5763
"999","10/3/93","12:17:48 PM",354.07,19.5362,-155.5763
"1000","10/10/93","4:32:13 AM",353.87,19.5362,-155.5763
"1001","10/17/93","12:19:03 AM",354.33,19.5362,-155.5763
"1002","10/24/93","4:7:33 AM",354.36,19.5362,-155.5763
"1003","10/31/93","3:38:49 AM",354.63,19.5362,-155.5763
"1004","11/7/93","7:26:15 AM",355,19.5362,-155.5763
"1005","11/14/93","6:16:55 AM",355.55,19.5362,-155.5763
"1006","11/21/93","10:18:19 PM",356,19.5362,-155.5763
"1007","11/28/93","5:2:15 PM",356.1,19.5362,-155.5763
"1008","12/5/93","10:26:53 PM",356.51,19.5362,-155.5763
"1009","12/12/93","9:23:58 PM",356.57,19.5362,-155.5763
"1010","12/19/93","3:44:00 PM",357.34,19.5362,-155.5763
"1011","12/26/93","6:45:13 PM",357.47,19.5362,-155.5763
"1012","1/2/94","8:36:57 AM",358.15,19.5362,-155.5763
"1013","1/9/94","12:46:31 AM",358.08,19.5362,-155.5763
"1014","1/16/94","2:33:23 PM",358.32,19.5362,-155.5763
"1015","1/23/94","5:44:24 PM",358.24,19.5362,-155.5763
"1016","1/30/94","5:35:03 AM",358.4,19.5362,-155.5763
"1017","2/6/94","3:51:34 PM",358.84,19.5362,-155.5763
"1018","2/13/94","10:28:50 AM",358.65,19.5362,-155.5763
"1019","2/20/94","5:10:21 PM",359.58,19.5362,-155.5763
"1020","2/27/94","6:41:02 PM",358.77,19.5362,-155.5763
"1021","3/6/94","7:37:01 PM",358.9,19.5362,-155.5763
"1022","3/13/94","5:13:29 AM",360.44,19.5362,-155.5763
"1023","3/20/94","4:4:11 AM",360.75,19.5362,-155.5763
"1024","3/27/94","12:6:27 PM",360.7,19.5362,-155.5763
"1025","4/3/94","5:44:52 PM",361.07,19.5362,-155.5763
"1026","4/10/94","1:35:33 PM",361.03,19.5362,-155.5763
"1027","4/17/94","12:56:47 AM",361.43,19.5362,-155.5763
"1028","4/24/94","4:26:24 AM",362.01,19.5362,-155.5763
"1029","5/1/94","7:25:05 PM",361.92,19.5362,-155.5763
"1030","5/8/94","10:4:00 AM",361.31,19.5362,-155.5763
"1031","5/15/94","9:56:58 AM",361.61,19.5362,-155.5763
"1032","5/22/94","9:40:40 AM",361.75,19.5362,-155.5763
"1033","5/29/94","11:39:53 AM",361.48,19.5362,-155.5763
"1034","6/5/94","5:46:47 PM",360.93,19.5362,-155.5763
"1035","6/12/94","8:34:43 AM",360.83,19.5362,-155.5763
"1036","6/19/94","3:24:23 PM",360.71,19.5362,-155.5763
"1037","6/26/94","7:37:05 PM",360.2,19.5362,-155.5763
"1038","7/3/94","6:56:44 PM",359.98,19.5362,-155.5763
"1039","7/10/94","2:0:18 AM",359.58,19.5362,-155.5763
"1040","7/17/94","9:54:08 AM",359.14,19.5362,-155.5763
"1041","7/24/94","3:4:38 PM",358.79,19.5362,-155.5763
"1042","7/31/94","11:17:21 AM",358.49,19.5362,-155.5763
"1043","8/7/94","2:22:02 AM",357.82,19.5362,-155.5763
"1044","8/14/94","11:41:16 AM",357.7,19.5362,-155.5763
"1045","8/21/94","11:13:36 PM",356.73,19.5362,-155.5763
"1046","8/28/94","6:0:58 PM",356.1,19.5362,-155.5763
"1047","9/4/94","9:51:18 PM",355.98,19.5362,-155.5763
"1048","9/11/94","9:7:13 PM",355.4,19.5362,-155.5763
"1049","9/18/94","5:45:04 AM",355.58,19.5362,-155.5763
"1050","9/25/94","1:16:22 AM",355.27,19.5362,-155.5763
"1051","10/2/94","8:5:29 AM",355.66,19.5362,-155.5763
"1052","10/9/94","12:3:48 AM",355.82,19.5362,-155.5763
"1053","10/16/94","7:1:53 AM",356.21,19.5362,-155.5763
"1054","10/23/94","9:20:16 AM",356.59,19.5362,-155.5763
"1055","10/30/94","5:47:40 AM",356.64,19.5362,-155.5763
"1056","11/6/94","6:13:26 AM",357.36,19.5362,-155.5763
"1057","11/13/94","9:23:38 AM",358.07,19.5362,-155.5763
"1058","11/20/94","8:51:15 AM",357.61,19.5362,-155.5763
"1059","11/27/94","9:32:59 PM",358.03,19.5362,-155.5763
"1060","12/4/94","7:32:29 PM",358.55,19.5362,-155.5763
"1061","12/11/94","9:6:15 AM",359.25,19.5362,-155.5763
"1062","12/18/94","10:54:36 PM",358.79,19.5362,-155.5763
"1063","12/25/94","8:14:37 PM",359.28,19.5362,-155.5763
"1064","1/1/95","1:5:02 AM",359.57,19.5362,-155.5763
"1065","1/8/95","12:49:51 PM",359.7,19.5362,-155.5763
"1066","1/15/95","11:38:04 PM",360.13,19.5362,-155.5763
"1067","1/22/95","8:57:37 PM",360.01,19.5362,-155.5763
"1068","1/29/95","12:23:22 AM",360.14,19.5362,-155.5763
"1069","2/5/95","4:18:24 PM",360.51,19.5362,-155.5763
"1070","2/12/95","9:51:00 AM",360.99,19.5362,-155.5763
"1071","2/19/95","12:38:02 AM",360.9,19.5362,-155.5763
"1072","2/26/95","3:16:31 PM",361.88,19.5362,-155.5763
"1073","3/5/95","8:26:07 PM",361.72,19.5362,-155.5763
"1074","3/12/95","3:16:58 PM",361.06,19.5362,-155.5763
"1075","3/19/95","1:7:31 PM",361.48,19.5362,-155.5763
"1076","3/26/95","1:41:46 AM",362.92,19.5362,-155.5763
"1077","4/2/95","2:42:51 PM",363.71,19.5362,-155.5763
"1078","4/9/95","7:19:31 AM",362.81,19.5362,-155.5763
"1079","4/16/95","12:18:26 PM",363.06,19.5362,-155.5763
"1080","4/23/95","12:11:08 PM",363.19,19.5362,-155.5763
"1081","4/30/95","3:8:11 PM",363.29,19.5362,-155.5763
"1082","5/7/95","9:3:46 PM",363.84,19.5362,-155.5763
"1083","5/14/95","10:23:09 AM",364.4,19.5362,-155.5763
"1084","5/21/95","5:8:19 AM",363.75,19.5362,-155.5763
"1085","5/28/95","12:45:05 AM",363.78,19.5362,-155.5763
"1086","6/4/95","10:43:08 PM",363.83,19.5362,-155.5763
"1087","6/11/95","7:18:14 AM",363.08,19.5362,-155.5763
"1088","6/18/95","9:6:52 AM",362.89,19.5362,-155.5763
"1089","6/25/95","11:26:12 AM",362.39,19.5362,-155.5763
"1090","7/2/95","10:22:15 PM",362.23,19.5362,-155.5763
"1091","7/9/95","5:3:55 PM",362.07,19.5362,-155.5763
"1092","7/16/95","6:15:37 AM",361.74,19.5362,-155.5763
"1093","7/23/95","12:11:26 AM",361.04,19.5362,-155.5763
"1094","7/30/95","12:13:58 AM",360.31,19.5362,-155.5763
"1095","8/6/95","4:43:14 PM",359.58,19.5362,-155.5763
"1096","8/13/95","11:57:06 AM",358.41,19.5362,-155.5763
"1097","8/20/95","8:33:02 AM",358.73,19.5362,-155.5763
"1098","8/27/95","8:25:08 PM",358.23,19.5362,-155.5763
"1099","9/3/95","2:31:44 PM",357.96,19.5362,-155.5763
"1100","9/10/95","2:32:31 AM",358.54,19.5362,-155.5763
"1101","9/17/95","3:20:56 AM",358.7,19.5362,-155.5763
"1102","9/24/95","1:6:15 PM",357.59,19.5362,-155.5763
"1103","10/1/95","9:23:46 AM",357.84,19.5362,-155.5763
"1104","10/8/95","12:28:54 AM",357.58,19.5362,-155.5763
"1105","10/15/95","1:30:24 AM",357.96,19.5362,-155.5763
"1106","10/22/95","3:32:20 PM",358.21,19.5362,-155.5763
"1107","10/29/95","6:2:06 AM",358.81,19.5362,-155.5763
"1108","11/5/95","9:17:30 AM",359.14,19.5362,-155.5763
"1109","11/12/95","1:15:46 PM",359.26,19.5362,-155.5763
"1110","11/19/95","8:3:58 AM",359.79,19.5362,-155.5763
"1111","11/26/95","6:56:19 PM",359.79,19.5362,-155.5763
"1112","12/3/95","8:51:07 AM",360.2,19.5362,-155.5763
"1113","12/10/95","10:28:18 AM",360.35,19.5362,-155.5763
"1114","12/17/95","11:52:17 PM",360.59,19.5362,-155.5763
"1115","12/24/95","9:5:32 PM",361.34,19.5362,-155.5763
"1116","12/31/95","6:7:18 AM",361.83,19.5362,-155.5763
"1117","1/7/96","12:56:13 AM",362.14,19.5362,-155.5763
"1118","1/14/96","12:22:57 AM",361.9,19.5362,-155.5763
"1119","1/21/96","7:16:09 AM",362.16,19.5362,-155.5763
"1120","1/28/96","9:31:05 AM",362.24,19.5362,-155.5763
"1121","2/4/96","2:5:24 AM",362.97,19.5362,-155.5763
"1122","2/11/96","12:57:23 AM",362.9,19.5362,-155.5763
"1123","2/18/96","2:39:26 AM",363.53,19.5362,-155.5763
"1124","2/25/96","4:27:50 PM",363.83,19.5362,-155.5763
"1125","3/3/96","3:3:41 AM",364.02,19.5362,-155.5763
"1126","3/10/96","2:22:10 AM",363.73,19.5362,-155.5763
"1127","3/17/96","11:2:31 AM",364.84,19.5362,-155.5763
"1128","3/24/96","11:43:42 AM",364.16,19.5362,-155.5763
"1129","3/31/96","10:26:36 PM",364.19,19.5362,-155.5763
"1130","4/7/96","9:11:15 AM",364.59,19.5362,-155.5763
"1131","4/14/96","2:5:10 AM",364.53,19.5362,-155.5763
"1132","4/21/96","11:36:51 PM",364.58,19.5362,-155.5763
"1133","4/28/96","10:49:30 AM",364.97,19.5362,-155.5763
"1134","5/5/96","3:21:36 AM",364.57,19.5362,-155.5763
"1135","5/12/96","7:19:17 PM",365.52,19.5362,-155.5763
"1136","5/19/96","6:16:21 PM",365.47,19.5362,-155.5763
"1137","5/26/96","7:37:37 AM",365.1,19.5362,-155.5763
"1138","6/2/96","5:12:03 PM",364.95,19.5362,-155.5763
"1139","6/9/96","3:6:35 AM",365.17,19.5362,-155.5763
"1140","6/16/96","6:56:53 AM",365.17,19.5362,-155.5763
"1141","6/23/96","2:12:46 AM",364.55,19.5362,-155.5763
"1142","6/30/96","7:21:00 AM",364.36,19.5362,-155.5763
"1143","7/7/96","4:28:48 PM",363.8,19.5362,-155.5763
"1144","7/14/96","1:24:41 AM",363.45,19.5362,-155.5763
"1145","7/21/96","5:31:09 AM",363.16,19.5362,-155.5763
"1146","7/28/96","7:47:02 AM",362.09,19.5362,-155.5763
"1147","8/4/96","1:50:53 AM",362.01,19.5362,-155.5763
"1148","8/11/96","4:21:30 AM",361.74,19.5362,-155.5763
"1149","8/18/96","5:22:40 PM",361,19.5362,-155.5763
"1150","8/25/96","10:9:19 PM",360.77,19.5362,-155.5763
"1151","9/1/96","3:50:45 PM",360.35,19.5362,-155.5763
"1152","9/8/96","7:11:58 PM",360.19,19.5362,-155.5763
"1153","9/15/96","3:6:15 AM",359.05,19.5362,-155.5763
"1154","9/22/96","4:14:36 PM",359.17,19.5362,-155.5763
"1155","9/29/96","7:42:12 PM",359.17,19.5362,-155.5763
"1156","10/6/96","6:37:12 AM",359.43,19.5362,-155.5763
"1157","10/13/96","6:1:49 PM",359.63,19.5362,-155.5763
"1158","10/20/96","7:50:28 AM",359.49,19.5362,-155.5763
"1159","10/27/96","10:58:27 AM",359.95,19.5362,-155.5763
"1160","11/3/96","3:2:03 PM",360.22,19.5362,-155.5763
"1161","11/10/96","10:50:21 AM",360.84,19.5362,-155.5763
"1162","11/17/96","9:0:20 AM",361.35,19.5362,-155.5763
"1163","11/24/96","10:45:58 AM",361.19,19.5362,-155.5763
"1164","12/1/96","4:13:46 PM",361.57,19.5362,-155.5763
"1165","12/8/96","10:8:55 AM",362.12,19.5362,-155.5763
"1166","12/15/96","9:37:51 PM",362.44,19.5362,-155.5763
"1167","12/22/96","1:34:54 PM",362.29,19.5362,-155.5763
"1168","12/29/96","12:59:15 AM",362.76,19.5362,-155.5763
"1169","1/5/97","6:47:18 AM",362.94,19.5362,-155.5763
"1170","1/12/97","5:20:49 AM",362.91,19.5362,-155.5763
"1171","1/19/97","3:1:53 AM",363.38,19.5362,-155.5763
"1172","1/26/97","3:23:46 AM",363.19,19.5362,-155.5763
"1173","2/2/97","1:48:51 AM",363.53,19.5362,-155.5763
"1174","2/9/97","11:18:04 AM",364.23,19.5362,-155.5763
"1175","2/16/97","3:47:26 AM",363.79,19.5362,-155.5763
"1176","2/23/97","7:14:03 PM",364.85,19.5362,-155.5763
"1177","3/2/97","6:27:14 AM",363.78,19.5362,-155.5763
"1178","3/9/97","8:4:34 AM",364.16,19.5362,-155.5763
"1179","3/16/97","6:7:58 AM",364.61,19.5362,-155.5763
"1180","3/23/97","8:16:38 PM",365.13,19.5362,-155.5763
"1181","3/30/97","7:31:10 AM",365.73,19.5362,-155.5763
"1182","4/6/97","10:57:17 PM",365.93,19.5362,-155.5763
"1183","4/13/97","3:27:08 AM",366.1,19.5362,-155.5763
"1184","4/20/97","9:58:42 AM",366.51,19.5362,-155.5763
"1185","4/27/97","6:17:51 AM",366.85,19.5362,-155.5763
"1186","5/4/97","7:42:13 PM",366.65,19.5362,-155.5763
"1187","5/11/97","3:49:51 AM",366.81,19.5362,-155.5763
"1188","5/18/97","2:16:13 PM",366.98,19.5362,-155.5763
"1189","5/25/97","12:0:15 PM",366.35,19.5362,-155.5763
"1190","6/1/97","10:56:11 AM",366.01,19.5362,-155.5763
"1191","6/8/97","7:31:59 PM",365.9,19.5362,-155.5763
"1192","6/15/97","6:1:55 AM",365.34,19.5362,-155.5763
"1193","6/22/97","6:31:54 PM",365.19,19.5362,-155.5763
"1194","6/29/97","9:45:19 AM",365.08,19.5362,-155.5763
"1195","7/6/97","6:42:10 AM",364.62,19.5362,-155.5763
"1196","7/13/97","11:10:44 PM",364.44,19.5362,-155.5763
"1197","7/20/97","8:3:26 PM",363.81,19.5362,-155.5763
"1198","7/27/97","8:40:36 AM",363.63,19.5362,-155.5763
"1199","8/3/97","10:45:57 AM",363.14,19.5362,-155.5763
"1200","8/10/97","12:50:14 PM",362.63,19.5362,-155.5763
"1201","8/17/97","12:33:35 AM",361.16,19.5362,-155.5763
"1202","8/24/97","9:30:25 PM",361.38,19.5362,-155.5763
"1203","8/31/97","2:8:09 PM",361.46,19.5362,-155.5763
"1204","9/7/97","4:24:07 PM",359.82,19.5362,-155.5763
"1205","9/14/97","9:1:06 AM",360.36,19.5362,-155.5763
"1206","9/21/97","3:17:34 AM",360.06,19.5362,-155.5763
"1207","9/28/97","11:34:59 AM",359.7,19.5362,-155.5763
"1208","10/5/97","11:14:07 AM",360.6,19.5362,-155.5763
"1209","10/12/97","8:1:32 AM",360.6,19.5362,-155.5763
"1210","10/19/97","12:8:16 PM",360.99,19.5362,-155.5763
"1211","10/26/97","3:36:59 PM",361.22,19.5362,-155.5763
"1212","11/2/97","8:3:38 PM",362.04,19.5362,-155.5763
"1213","11/9/97","1:39:50 AM",362.14,19.5362,-155.5763
"1214","11/16/97","5:28:41 PM",362.52,19.5362,-155.5763
"1215","11/23/97","1:7:18 PM",363.08,19.5362,-155.5763
"1216","11/30/97","8:35:40 AM",363.79,19.5362,-155.5763
"1217","12/7/97","4:57:37 AM",363.98,19.5362,-155.5763
"1218","12/14/97","7:56:13 AM",364.29,19.5362,-155.5763
"1219","12/21/97","6:40:04 AM",364.72,19.5362,-155.5763
"1220","12/28/97","5:29:12 PM",365.05,19.5362,-155.5763
"1221","1/4/98","10:37:13 AM",365.26,19.5362,-155.5763
"1222","1/11/98","5:51:54 AM",365.19,19.5362,-155.5763
"1223","1/18/98","10:54:06 AM",365.04,19.5362,-155.5763
"1224","1/25/98","12:26:13 PM",365.24,19.5362,-155.5763
"1225","2/1/98","10:28:39 AM",365.83,19.5362,-155.5763
"1226","2/8/98","1:15:43 PM",365.52,19.5362,-155.5763
"1227","2/15/98","9:22:55 AM",365.71,19.5362,-155.5763
"1228","2/22/98","5:12:08 PM",367.01,19.5362,-155.5763
"1229","3/1/98","6:29:19 AM",367.13,19.5362,-155.5763
"1230","3/8/98","11:54:08 PM",366.28,19.5362,-155.5763
"1231","3/15/98","7:50:14 PM",366.89,19.5362,-155.5763
"1232","3/22/98","11:55:38 PM",367.67,19.5362,-155.5763
"1233","3/29/98","8:16:21 AM",368.56,19.5362,-155.5763
"1234","4/5/98","5:28:58 PM",368.37,19.5362,-155.5763
"1235","4/12/98","3:19:40 AM",368.51,19.5362,-155.5763
"1236","4/19/98","5:37:34 PM",368.32,19.5362,-155.5763
"1237","4/26/98","2:6:44 PM",369.53,19.5362,-155.5763
"1238","5/3/98","9:18:32 PM",369.68,19.5362,-155.5763
"1239","5/10/98","4:25:42 AM",368.49,19.5362,-155.5763
"1240","5/17/98","9:56:25 AM",369.81,19.5362,-155.5763
"1241","5/24/98","9:20:28 PM",369.94,19.5362,-155.5763
"1242","5/31/98","9:35:49 PM",369.65,19.5362,-155.5763
"1243","6/7/98","9:53:04 AM",369.02,19.5362,-155.5763
"1244","6/14/98","8:39:16 AM",368.76,19.5362,-155.5763
"1245","6/21/98","9:13:52 PM",368.72,19.5362,-155.5763
"1246","6/28/98","4:50:00 AM",368.2,19.5362,-155.5763
"1247","7/5/98","1:38:22 AM",367.8,19.5362,-155.5763
"1248","7/12/98","4:17:49 PM",367.77,19.5362,-155.5763
"1249","7/19/98","10:59:24 PM",367.78,19.5362,-155.5763
"1250","7/26/98","9:11:41 AM",367.32,19.5362,-155.5763
"1251","8/2/98","3:30:29 AM",366.87,19.5362,-155.5763
"1252","8/9/98","5:59:19 AM",366.24,19.5362,-155.5763
"1253","8/16/98","2:1:42 AM",365.53,19.5362,-155.5763
"1254","8/23/98","2:23:34 PM",364.88,19.5362,-155.5763
"1255","8/30/98","8:59:04 PM",364.32,19.5362,-155.5763
"1256","9/6/98","12:33:21 PM",364.56,19.5362,-155.5763
"1257","9/13/98","8:28:56 AM",363.72,19.5362,-155.5763
"1258","9/20/98","5:13:55 PM",363.5,19.5362,-155.5763
"1259","9/27/98","11:5:59 PM",364.1,19.5362,-155.5763
"1260","10/4/98","3:23:13 PM",364.04,19.5362,-155.5763
"1261","10/11/98","8:39:55 AM",364.26,19.5362,-155.5763
